"KKR is in for a long season. I am afraid they do not have enough. They had to let Narine and Ghamvir go and get one of the top players (like Watson, Butler, Mustafiz, Jordan, Amir). Other teams are improving, only reason KKR was a threat was Narine and (Russel as an allrounder). While they have a few good desi batsmen (specially Manish), their top paid players Ghamvir and Narine are not going to be enough. MI's top players like Rohit, Butler, Bumrah, Mcclenghan, Harbhajan played well. These guys(except Harbhajan) are the better players of their national team. Sakib's bowling is no longer as threatening as it used to be(Tamim, MohmadUllah, Shabbir, Taskin, Mustafiz, AlAmin are Bangladesh's top players these days). It was such an easy decision to leave Ghamvir and pick him up again and run for Watson. Then bring in one of the top bowlers of WC (Mustafiz, Amir, Jordan). That would do for KKR. They did not do it.""",Negative
"Lovely to see Buttler make his first good contribution. More and bigger ones to follow, with any luck.'",Positive
KKR need their bowling duo Shakib and Naraine in place of Munro and Hogg respectively if they want to have a better impact on the remaining matches. No place to experiment a lot!',Negative
Good win for Mumbai. Rohit always superb in Eden. Butler played equally important role. What a player he is. But the best part of this match for me was chawla gets thrashed by mcclenaghan.',Positive
At one stage what looks like a score of 200 plus ended up scoring 187. Thanks to Gambhir. If a batsman who opens an inning and cannot score at the rate of 2 runs/per ball after he plays 35 balls should give away his wicket and let the others to the power hitting.',Negative
"On a pitch which has anything in it for bowlers Rohit is a walking wicket but on a flat pitch like this he will be in my team before even Kohli. Is quite a bit like Martin Guptill honestly.This Is not a criticism as Dhawan can't bat on any surface nowadays. He is over the hill and has peaked and cannot perform at this level.India should discard Dhawan.KKR has serious thinking to do because of they can't afford passengers like Yusuf who are soo way past their sell by date that it's hard to fathom they are playing at this level. Narine/Shakib had to be on this pitch. Gambhir also batting slow but at least he is batting unlike Dhawan who cannot last more than 3-4 overs in any format now. Also soon I think SL will be pushed out of full membership and will play with associates. There are more BD players than SL players this season. Embarrassing times for SL team and all over the hill players getting found out at this level.""",Negative
"Nice going Mcclenaghan! Ideally shouldn't he have won the man of the match award? 2/25 where everyone went for more than 10 an over and then striking 20 of 8? Anyways nice to see Kiwi Lads doing well.""",Positive
MI just needs to to stick with this team with the exception of Southee and suchith. Corey & Nathu Singh should come in.',Neutral
"This is not the first time Bumrah has dropped a sitter. He blew a few in the WC, notably the one against BD. He is a clumsy ground fielder too. If having Jonty Rhodes as your fielding coach doesn't help you become a better fielder, there are very few other miracles left to save you from regular humiliation in the feild. I can see him juggle, slip and drop a few semifinals/finals for India through his butterfingers.""",Negative
"Well done Mumbai Indians (Rohit* and Buttler) !!! KKR made a huge blunder leaving out Sunil Narine and Shakib Al Hassan. Mind you, Mumbai have many right handers and Shakib could have made a difference. Anyway, KKR will now surely change their team for next game and that's good for the tournament. We will get to see all players in action and that can only be exciting.""",Positive
"I do not get why KKR is benching Shakib. Is he injured? He is a better bowler than Hoggy was even in Hogg's prime. He is a better batsman than Munro. And quite an adept fielder. And then they are ignoring Chris Lynn, the best batsman of the BBL.""",Negative
Russel gave 15 runs more in bowling than he scored in batting. And that decided the match. Sakib should have played.',Negative
Well played MI and well played Rohit Sharma. Gambhir should have scored faster than 64 off 52. Rohit scored almost 20 runs more off the same numberof balls.',Neutral
"Poor selection by KKR, TOOTHLESS bowling. Brad Hogg playing a good match doesnt mean he will win you all matches and play like that whole season. After all, he is an old player, WAY past his prime form. Leaving out Shakib, Narine while taking in Hastings, Hogg, Russel, was a POOR choice.'",Negative
This current xi wont bring trophy.',Negative
"Narine must be given a chance to see if his bowling has that juice anymore while Shakib (Batting Bowling ) must play instead of one of Hastings(bowling), Hogg(bowling), Russel(bowl bat). Maybe Morkel could be tried too'",Negative
finally we will see guptil in ipl Woeeeewwwwwww that to representing mi rohit and guptil would be a a super batting at the top',Positive
KKR made a mistake not playing Narine. He would have made the difference in their defense. Congrats to mumbai. My two favourite teams',Neutral
"KKR fell short by 25-30 runs in the end. Ind fans will get to see the impact of Butler. His innings won the match for MI more than Rohit's.""",Positive
"Good lesson for kkr by Jos Buttler for not bidding more for him. Poor selection by KKR to leave out Sunil Narine, poor fielding & bad bowling by KKR today'",Negative
MI missing wicket taking blower Vinaykumar',Negative
Gambhir has to accelerate or get out & give chances to Russel to try and get to 200. A strike rate of 123 by Gambhir will not get them there.',Negative
"Wonder what's so wrong with Southee. Seems to have lost form in all three formats. No swing, no bounce. Hope Bondy has a quite word with him.""",Negative
"/p , p No featured comments at the moment. /p ][ p '",Neutral
"Rohit is the best batsman in MI? Seriously? Buttler, Simmons and even Pollard are way better bets. Rohit is more like a Nohit(Hit or miss) player'",Negative
Why will Simmons be rested? Just after 1 game (which MI lost as well)?',Negative
Unmukt Rohit Rayudu Butler Anderson Pollard Pandya Gopal Bhajji Vinay Mclenahan. 7 bowlers! variety of options.',Positive
"Rohit is the best batsman in MI? Seriously? Buttler, Simmons and even Pollard are way better bets. Rohit is more like a Nohit(Hit or miss) player'",Negative
Why will Simmons be rested? Just after 1 game (which MI lost as well)?',Negative
Unmukt Rohit Rayudu Butler Anderson Pollard Pandya Gopal Bhajji Vinay Mclenahan. 7 bowlers! variety of options.',Positive
"I think it is better to replace Dhawan with Rahane to open with Rohit. I hope Ro will be in good form in his home ground. As far as Yuvi's replacement is concerned I think it is better to go with Pandey who is known for his batting skill. We need more runs if we are batting first and we need the same if we are chasing.""",Positive
"About Dhawan, ""Since then, he has made 1, 6, 23 and 13. He hasn\'t looked out of touch, and has timed the ball brilliantly at times"". How many brilliant shots could he have hit in those 43 runs in 4 innings, two of which are only 1 and 6. I have said before, Dhawan scores one innings of some substance once every 10-12 innings. So, his next big one will come after another 5-6 innings from now. Ind should bring Rahane or any other batsman for that matter in place of Dhawan. It can\'t be worse than having Dhawan.'",Negative
